label_id,label_type,name,name_type,name_source
3481,species,Great Bowerbird,common_en,SpeciesMapping_11
3481,species,grebow1,ml_species_code,SpeciesMapping_11
3482,species,Chlamydochaera jefferyi,scientific,SpeciesMapping_11
3482,species,Fruit-hunter,common_en,SpeciesMapping_11
3482,species,fruith1,ml_species_code,SpeciesMapping_11
3483,species,Asian Houbara,common_en,SpeciesMapping_11
3483,species,Chlamydotis macqueenii,scientific,SpeciesMapping_11
3483,species,macbus1,ml_species_code,SpeciesMapping_11
3484,species,African Houbara,common_en,SpeciesMapping_11
3484,species,Chlamydotis undulata,scientific,SpeciesMapping_11
3484,species,houbus1,ml_species_code,SpeciesMapping_11
3485,species,Chleuasicus atrosuperciliaris,scientific,SpeciesMapping_11
3485,species,Pale-billed Parrotbill,common_en,SpeciesMapping_11
3485,species,Suthora atrosuperciliaris,scientific,SpeciesMapping_11
3485,species,blbpar3,ml_species_code,SpeciesMapping_11
3487,species,Black-fronted Tern,common_en,SpeciesMapping_11
3487,species,Chlidonias albostriatus,scientific,SpeciesMapping_11
3487,species,blfter1,ml_species_code,SpeciesMapping_11
3488,species,Chlidonias hybrida,scientific,SpeciesMapping_11
3488,species,Whiskered Tern,common_en,SpeciesMapping_11
3488,species,whiter2,ml_species_code,SpeciesMapping_11
3489,species,Chlidonias leucopterus,scientific,SpeciesMapping_11
3489,species,White-winged Tern,common_en,SpeciesMapping_11
3489,species,whwter,ml_species_code,SpeciesMapping_11
3490,species,Black Tern,common_en,SpeciesMapping_11
3490,species,Chlidonias niger,scientific,SpeciesMapping_11
3490,species,blkter,ml_species_code,SpeciesMapping_11
3491,species,Chloealtis abdominalis,scientific,SpeciesMapping_11
3492,species,Chloealtis conspersa,scientific,SpeciesMapping_11
3493,species,Chloealtis gracilis,scientific,SpeciesMapping_11
3494,species,Chloebia gouldiae,scientific,SpeciesMapping_11
3494,species,Erythrura gouldiae,scientific,SpeciesMapping_11
3494,species,Gouldian Finch,common_en,SpeciesMapping_11
3494,species,goufin3,ml_species_code,SpeciesMapping_11
3496,species,Chloephaga hybrida,scientific,SpeciesMapping_11
3496,species,Kelp Goose,common_en,SpeciesMapping_11
3496,species,kelgoo1,ml_species_code,SpeciesMapping_11
3497,species,Andean Goose,common_en,SpeciesMapping_11
3497,species,Chloephaga melanoptera,scientific,SpeciesMapping_11
3497,species,Oressochen melanopterus,scientific,SpeciesMapping_11
3497,species,andgoo1,ml_species_code,SpeciesMapping_11
3499,species,Chloephaga picta,scientific,SpeciesMapping_11
3499,species,Upland Goose,common_en,SpeciesMapping_11
3499,species,uplgoo1,ml_species_code,SpeciesMapping_11
3500,species,Ashy-headed Goose,common_en,SpeciesMapping_11
3500,species,Chloephaga poliocephala,scientific,SpeciesMapping_11
3500,species,ashgoo1,ml_species_code,SpeciesMapping_11
3501,species,Chloephaga rubidiceps,scientific,SpeciesMapping_11
3501,species,Ruddy-headed Goose,common_en,SpeciesMapping_11
3501,species,ruhgoo1,ml_species_code,SpeciesMapping_11
3502,species,Chloracris brullei,scientific,SpeciesMapping_11
3503,species,Chlorestes candida,scientific,SpeciesMapping_11
3503,species,White-bellied Emerald,common_en,SpeciesMapping_11
3503,species,whbeme1,ml_species_code,SpeciesMapping_11
3504,species,Chlorestes cyanus,scientific,SpeciesMapping_11
3504,species,White-chinned Sapphire,common_en,SpeciesMapping_11
3504,species,whcsap1,ml_species_code,SpeciesMapping_11
3505,species,Blue-throated Goldentail,common_en,SpeciesMapping_11
3505,species,Chlorestes eliciae,scientific,SpeciesMapping_11
3505,species,bltgol1,ml_species_code,SpeciesMapping_11
3506,species,Chlorestes julie,scientific,SpeciesMapping_11
3506,species,Violet-bellied Hummingbird,common_en,SpeciesMapping_11
3506,species,vibhum1,ml_species_code,SpeciesMapping_11
3507,species,Blue-chinned Sapphire,common_en,SpeciesMapping_11
3507,species,Chlorestes notata,scientific,SpeciesMapping_11
3507,species,bucsap1,ml_species_code,SpeciesMapping_11
3508,species,Black-headed Greenfinch,common_en,SpeciesMapping_11
3508,species,Chloris ambigua,scientific,SpeciesMapping_11
3508,species,bkhgre1,ml_species_code,SpeciesMapping_11
3509,species,Chloris chloris,scientific,SpeciesMapping_11
3509,species,European Greenfinch,common_en,SpeciesMapping_11
3509,species,eurgre1,ml_species_code,SpeciesMapping_11
3510,species,Chloris kittlitzi,scientific,SpeciesMapping_11
3511,species,Chloris sinica,scientific,SpeciesMapping_11
3511,species,Oriental Greenfinch,common_en,SpeciesMapping_11
3511,species,origre,ml_species_code,SpeciesMapping_11
3512,species,Chloris monguilloti,scientific,SpeciesMapping_11
3512,species,Vietnamese Greenfinch,common_en,SpeciesMapping_11
3512,species,viegre2,ml_species_code,SpeciesMapping_11
3513,species,Chloris spinoides,scientific,SpeciesMapping_11
3513,species,Yellow-breasted Greenfinch,common_en,SpeciesMapping_11
3513,species,yebgre4,ml_species_code,SpeciesMapping_11
3514,species,Chlorocanta viridis,scientific,SpeciesMapping_11
3514,species,Glaucopsaltria viridis,scientific,SpeciesMapping_11
3516,species,Chlorocebus aethiops,scientific,SpeciesMapping_11
3516,species,green monkey,common_en,SpeciesMapping_11
3516,species,t-11030289,ml_species_code,SpeciesMapping_11
3517,species,Chlorocebus pygerythrus,scientific,SpeciesMapping_11
3518,species,Chlorocebus sabaeus,scientific,SpeciesMapping_11
3519,species,Chlorocebus tantalus,scientific,SpeciesMapping_11
3520,species,American Pygmy Kingfisher,common_en,SpeciesMapping_11
3520,species,Chloroceryle aenea,scientific,SpeciesMapping_11
3520,species,ampkin1,ml_species_code,SpeciesMapping_11
3521,species,Amazon Kingfisher,common_en,SpeciesMapping_11
3521,species,Chloroceryle amazona,scientific,SpeciesMapping_11
3521,species,amakin1,ml_species_code,SpeciesMapping_11
3522,species,Chloroceryle americana,scientific,SpeciesMapping_11
3522,species,Green Kingfisher,common_en,SpeciesMapping_11
3522,species,grnkin,ml_species_code,SpeciesMapping_11
3523,species,Chloroceryle inda,scientific,SpeciesMapping_11
3523,species,Green-and-rufous Kingfisher,common_en,SpeciesMapping_11
3523,species,garkin1,ml_species_code,SpeciesMapping_11
3524,species,Mountain Black-eye,common_en,SpeciesMapping_11
3524,species,Zosterops emiliae,scientific,SpeciesMapping_11
3524,species,mouble1,ml_species_code,SpeciesMapping_11
3525,species,Chlorochrysa calliparaea,scientific,SpeciesMapping_11
3525,species,Orange-eared Tanager,common_en,SpeciesMapping_11
3525,species,oretan1,ml_species_code,SpeciesMapping_11
3526,species,Chlorochrysa nitidissima,scientific,SpeciesMapping_11
3526,species,Multicolored Tanager,common_en,SpeciesMapping_11
3526,species,multan1,ml_species_code,SpeciesMapping_11
3527,species,Chlorochrysa phoenicotis,scientific,SpeciesMapping_11
3527,species,Glistening-green Tanager,common_en,SpeciesMapping_11
3527,species,glgtan1,ml_species_code,SpeciesMapping_11
3528,species,Chlorocichla falkensteini,scientific,SpeciesMapping_11
3528,species,Yellow-necked Greenbul,common_en,SpeciesMapping_11
3528,species,yengre1,ml_species_code,SpeciesMapping_11
3529,species,Chlorocichla flaviventris,scientific,SpeciesMapping_11
3529,species,Yellow-bellied Greenbul,common_en,SpeciesMapping_11
3529,species,yebgre1,ml_species_code,SpeciesMapping_11
3530,species,Chlorocichla laetissima,scientific,SpeciesMapping_11
3530,species,Joyful Greenbul,common_en,SpeciesMapping_11
3530,species,joygre1,ml_species_code,SpeciesMapping_11
3531,species,Chlorocichla simplex,scientific,SpeciesMapping_11
3531,species,Simple Greenbul,common_en,SpeciesMapping_11
3531,species,simgre1,ml_species_code,SpeciesMapping_11
3532,species,Chlorocysta suffusa,scientific,SpeciesMapping_11
3533,species,Chlorocysta vitripennis,scientific,SpeciesMapping_11
3534,species,Chlorodectes loquax,scientific,SpeciesMapping_11
3535,species,Chlorodrepanis flava,scientific,SpeciesMapping_11
3535,species,Oahu Amakihi,common_en,SpeciesMapping_11
3535,species,oahama,ml_species_code,SpeciesMapping_11
3536,species,Chlorodrepanis stejnegeri,scientific,SpeciesMapping_11
3536,species,Kauai Amakihi,common_en,SpeciesMapping_11
3536,species,kauama,ml_species_code,SpeciesMapping_11
3537,species,Chlorodrepanis virens,scientific,SpeciesMapping_11
3537,species,Hawaii Amakihi,common_en,SpeciesMapping_11
3537,species,hawama,ml_species_code,SpeciesMapping_11
3538,species,Chlorophanes spiza,scientific,SpeciesMapping_11
3538,species,Green Honeycreeper,common_en,SpeciesMapping_11
3538,species,grehon1,ml_species_code,SpeciesMapping_11
3539,species,Chlorophoneus bocagei,scientific,SpeciesMapping_11
3539,species,Gray-green Bushshrike,common_en,SpeciesMapping_11
3539,species,Telophorus bocagei,scientific,SpeciesMapping_11
3539,species,gygbus1,ml_species_code,SpeciesMapping_11
3541,species,Chlorophoneus kupeensis,scientific,SpeciesMapping_11
3541,species,Mount Kupe Bushshrike,common_en,SpeciesMapping_11
3541,species,mtkbus1,ml_species_code,SpeciesMapping_11
3542,species,Chlorophoneus multicolor,scientific,SpeciesMapping_11
3542,species,Many-colored Bushshrike,common_en,SpeciesMapping_11
3542,species,macbus2,ml_species_code,SpeciesMapping_11
3543,species,Black-fronted Bushshrike,common_en,SpeciesMapping_11
3543,species,Chlorophoneus nigrifrons,scientific,SpeciesMapping_11
3543,species,Telophorus nigrifrons,scientific,SpeciesMapping_11
3543,species,blfbus1,ml_species_code,SpeciesMapping_11
3545,species,Chlorophoneus olivaceus,scientific,SpeciesMapping_11
3545,species,Olive Bushshrike,common_en,SpeciesMapping_11
3545,species,Telophorus olivaceus,scientific,SpeciesMapping_11
3545,species,olibus1,ml_species_code,SpeciesMapping_11
3547,species,Chlorophoneus sulfureopectus,scientific,SpeciesMapping_11
3547,species,Sulphur-breasted Bushshrike,common_en,SpeciesMapping_11
3547,species,Telophorus sulfureopectus,scientific,SpeciesMapping_11
3547,species,subbus1,ml_species_code,SpeciesMapping_11
3549,species,Chlorophonia callophrys,scientific,SpeciesMapping_11
3549,species,Golden-browed Chlorophonia,common_en,SpeciesMapping_11
3549,species,gobchl1,ml_species_code,SpeciesMapping_11
3550,species,Blue-naped Chlorophonia,common_en,SpeciesMapping_11
3550,species,Chlorophonia cyanea,scientific,SpeciesMapping_11
3550,species,blnchl1,ml_species_code,SpeciesMapping_11
3551,species,Chlorophonia cyanocephala,scientific,SpeciesMapping_11
3551,species,Golden-rumped Euphonia,common_en,SpeciesMapping_11
3551,species,goreup1,ml_species_code,SpeciesMapping_11
3552,species,Chlorophonia elegantissima,scientific,SpeciesMapping_11
3552,species,Elegant Euphonia,common_en,SpeciesMapping_11
3552,species,eleeup1,ml_species_code,SpeciesMapping_11
3553,species,Chlorophonia flavifrons,scientific,SpeciesMapping_11
3553,species,Lesser Antillean Euphonia,common_en,SpeciesMapping_11
3553,species,anteup4,ml_species_code,SpeciesMapping_11
3554,species,Chlorophonia musica,scientific,SpeciesMapping_11
3554,species,Hispaniolan Euphonia,common_en,SpeciesMapping_11
3554,species,anteup2,ml_species_code,SpeciesMapping_11
3555,species,Chlorophonia sclateri,scientific,SpeciesMapping_11
3555,species,Puerto Rican Euphonia,common_en,SpeciesMapping_11
3555,species,anteup3,ml_species_code,SpeciesMapping_11
3556,species,Chlorophonia flavirostris,scientific,SpeciesMapping_11
3556,species,Yellow-collared Chlorophonia,common_en,SpeciesMapping_11
3556,species,yecchl1,ml_species_code,SpeciesMapping_11
3557,species,Blue-crowned Chlorophonia,common_en,SpeciesMapping_11
3557,species,Chlorophonia occipitalis,scientific,SpeciesMapping_11
3557,species,blcchl1,ml_species_code,SpeciesMapping_11
3558,species,Chestnut-breasted Chlorophonia,common_en,SpeciesMapping_11
3558,species,Chlorophonia pyrrhophrys,scientific,SpeciesMapping_11
3558,species,chbchl1,ml_species_code,SpeciesMapping_11
3559,species,Chloropicus fuscescens,scientific,SpeciesMapping_11
3560,species,Chloropicus goertae,scientific,SpeciesMapping_11
3561,species,Chloropicus griseocephalus,scientific,SpeciesMapping_11
3562,species,Bearded Woodpecker,common_en,SpeciesMapping_11
3562,species,Chloropicus namaquus,scientific,SpeciesMapping_11
3562,species,beawoo1,ml_species_code,SpeciesMapping_11
3563,species,Chloropicus pyrrhogaster,scientific,SpeciesMapping_11
3563,species,Fire-bellied Woodpecker,common_en,SpeciesMapping_11
3563,species,fibwoo1,ml_species_code,SpeciesMapping_11
3564,species,Chloropicus spodocephalus,scientific,SpeciesMapping_11
3565,species,Chloropicus xantholophus,scientific,SpeciesMapping_11
3565,species,Golden-crowned Woodpecker,common_en,SpeciesMapping_11
3565,species,gocwoo3,ml_species_code,SpeciesMapping_11
3566,species,Chloropipo flavicapilla,scientific,SpeciesMapping_11
3566,species,Yellow-headed Manakin,common_en,SpeciesMapping_11
3566,species,yehman2,ml_species_code,SpeciesMapping_11
3567,species,Chloropipo unicolor,scientific,SpeciesMapping_11
3567,species,Jet Manakin,common_en,SpeciesMapping_11
3567,species,jetman2,ml_species_code,SpeciesMapping_11
3568,species,Chloropsis aurifrons,scientific,SpeciesMapping_11
3568,species,Golden-fronted Leafbird,common_en,SpeciesMapping_11
3568,species,goflea1,ml_species_code,SpeciesMapping_11
3569,species,Chloropsis cochinchinensis,scientific,SpeciesMapping_11
3569,species,Javan Leafbird,common_en,SpeciesMapping_11
3569,species,buwlea2,ml_species_code,SpeciesMapping_11
3570,species,Chloropsis cyanopogon,scientific,SpeciesMapping_11
3570,species,Lesser Green Leafbird,common_en,SpeciesMapping_11
3570,species,leglea1,ml_species_code,SpeciesMapping_11
3571,species,Chloropsis flavipennis,scientific,SpeciesMapping_11
3571,species,Philippine Leafbird,common_en,SpeciesMapping_11
3571,species,philea1,ml_species_code,SpeciesMapping_11
3572,species,Chloropsis hardwickii,scientific,SpeciesMapping_11
3572,species,Orange-bellied Leafbird,common_en,SpeciesMapping_11
3572,species,orblea1,ml_species_code,SpeciesMapping_11
3573,species,Chloropsis lazulina,scientific,SpeciesMapping_11
3574,species,Chloropsis jerdoni,scientific,SpeciesMapping_11
3574,species,Jerdon's Leafbird,common_en,SpeciesMapping_11
3574,species,jerlea1,ml_species_code,SpeciesMapping_11
3575,species,Bornean Leafbird,common_en,SpeciesMapping_11
3575,species,Chloropsis kinabaluensis,scientific,SpeciesMapping_11
3575,species,borlea1,ml_species_code,SpeciesMapping_11
3576,species,Chloropsis media,scientific,SpeciesMapping_11
3576,species,Sumatran Leafbird,common_en,SpeciesMapping_11
3576,species,sumlea1,ml_species_code,SpeciesMapping_11
3577,species,Blue-winged Leafbird,common_en,SpeciesMapping_11
3577,species,Chloropsis moluccensis,scientific,SpeciesMapping_11
3577,species,blwlea1,ml_species_code,SpeciesMapping_11
3578,species,Chloropsis palawanensis,scientific,SpeciesMapping_11
3578,species,Yellow-throated Leafbird,common_en,SpeciesMapping_11
3578,species,yetlea1,ml_species_code,SpeciesMapping_11
3579,species,Chloropsis sonnerati,scientific,SpeciesMapping_11
3579,species,Greater Green Leafbird,common_en,SpeciesMapping_11
3579,species,grglea1,ml_species_code,SpeciesMapping_11
3580,species,Blue-masked Leafbird,common_en,SpeciesMapping_11
3580,species,Chloropsis venusta,scientific,SpeciesMapping_11
3580,species,blmlea1,ml_species_code,SpeciesMapping_11
3581,species,Chlorornis riefferii,scientific,SpeciesMapping_11
3581,species,Grass-green Tanager,common_en,SpeciesMapping_11
3581,species,grgtan1,ml_species_code,SpeciesMapping_11
3582,species,Ashy-throated Chlorospingus,common_en,SpeciesMapping_11
3582,species,Chlorospingus canigularis,scientific,SpeciesMapping_11
3582,species,atbtan1,ml_species_code,SpeciesMapping_11
3583,species,Chlorospingus flavigularis,scientific,SpeciesMapping_11
3583,species,Yellow-throated Chlorospingus,common_en,SpeciesMapping_11
3583,species,ytbtan1,ml_species_code,SpeciesMapping_11
3584,species,Chlorospingus flavopectus,scientific,SpeciesMapping_11
3584,species,Common Chlorospingus,common_en,SpeciesMapping_11
3584,species,cobtan1,ml_species_code,SpeciesMapping_11
3585,species,Chlorospingus inornatus,scientific,SpeciesMapping_11
3585,species,Pirre Chlorospingus,common_en,SpeciesMapping_11
3585,species,pibtan1,ml_species_code,SpeciesMapping_11
3586,species,Chlorospingus parvirostris,scientific,SpeciesMapping_11
3586,species,Short-billed Chlorospingus,common_en,SpeciesMapping_11
3586,species,shbbut1,ml_species_code,SpeciesMapping_11
3587,species,Chlorospingus pileatus,scientific,SpeciesMapping_11
3587,species,Sooty-capped Chlorospingus,common_en,SpeciesMapping_11
3587,species,scbtan1,ml_species_code,SpeciesMapping_11
3588,species,Chlorospingus semifuscus,scientific,SpeciesMapping_11
3588,species,Dusky Chlorospingus,common_en,SpeciesMapping_11
3588,species,dubtan1,ml_species_code,SpeciesMapping_11
3589,species,Chlorospingus tacarcunae,scientific,SpeciesMapping_11
3589,species,Tacarcuna Chlorospingus,common_en,SpeciesMapping_11
3589,species,tabtan1,ml_species_code,SpeciesMapping_11
3590,species,Chlorosplenium chlora,scientific,SpeciesMapping_11
3591,species,Chlorostilbon alice,scientific,SpeciesMapping_11
3591,species,Green-tailed Emerald,common_en,SpeciesMapping_11
3591,species,grteme1,ml_species_code,SpeciesMapping_11
3592,species,Chlorostilbon assimilis,scientific,SpeciesMapping_11
3592,species,Garden Emerald,common_en,SpeciesMapping_11
3592,species,gareme1,ml_species_code,SpeciesMapping_11
3593,species,Chlorostilbon gibsoni,scientific,SpeciesMapping_11
3593,species,Red-billed Emerald,common_en,SpeciesMapping_11
3593,species,rebeme1,ml_species_code,SpeciesMapping_11
3594,species,Chlorostilbon lucidus,scientific,SpeciesMapping_11
3594,species,Glittering-bellied Emerald,common_en,SpeciesMapping_11
